Time,Position_N,Position_E,Position_D,Flight path angle,Heading angle,Total angle of attack,Bank angle,Ground speed,Lateral acceleration (command),Lateral acceleration (response),Bank angle (command),Bank angle (response),Drag force,Thrust force,Gravitational acceleration,Yaw,Pitch,Roll,Elevation,Azimuth
12.81,3325.508836,41.82024863,-2002.596181,-0.018453838,0.140215351,5.00549139,-0.782353441,260.0453198,0.941422419,0.940637882,-0.759404333,-0.782353441,102067.0508,102006.176,9.81342972,0.071696827,4.986569746,-0.785325965,21.68080727,-0.756188049
12.82,3328.10928,41.8266058,-2002.595344,-0.018445768,0.139920297,5.005652752,-0.780689121,260.0450522,0.941440422,0.940666348,-0.757791739,-0.780689121,102066.8492,102007.915,9.813429723,0.071545309,4.986741151,-0.783655526,21.68713712,-0.755673503
12.83,3330.709721,41.83294959,-2002.594507,-0.018437015,0.139625861,5.005812226,-0.779028568,260.0447857,0.941458163,0.940694468,-0.756182765,-0.779028568,102066.6487,102009.6502,9.813429726,0.071394114,4.986911344,-0.781988865,21.69347009,-0.755160464
12.84,3333.31016,41.83928002,-2002.59367,-0.018427585,0.139332042,5.005969827,-0.777371772,260.0445205,0.941475646,0.940722245,-0.7545774,-0.777371772,102066.4491,102011.3816,9.813429728,0.071243242,4.98708033,-0.780325973,21.69980619,-0.75464893
12.85,3335.910596,41.84559713,-2002.592834,-0.018417487,0.139038838,5.006125568,-0.775718721,260.0442566,0.941492871,0.940749681,-0.752975635,-0.775718721,102066.2505,102013.1092,9.813429731,0.071092692,4.987248117,-0.778666838,21.70614544,-0.754138896
12.86,3338.511029,41.85190093,-2002.591999,-0.01840673,0.138746249,5.006279464,-0.774069404,260.0439939,0.941509842,0.94077678,-0.75137746,-0.774069404,102066.0528,102014.8329,9.813429733,0.070942464,4.987414711,-0.77701145,21.71248783,-0.75363036
12.87,3341.11146,41.85819146,-2002.591163,-0.01839532,0.138454272,5.00643153,-0.772423811,260.0437325,0.941526559,0.940803543,-0.749782864,-0.772423811,102065.8562,102016.5529,9.813429736,0.070792556,4.987580118,-0.775359797,21.71883339,-0.753123317
12.88,3343.711889,41.86446875,-2002.590329,-0.018383266,0.138162908,5.006581779,-0.770781932,260.0434723,0.941543026,0.940829974,-0.748191838,-0.770781932,102065.6605,102018.2689,9.813429738,0.070642968,4.987744344,-0.77371187,21.72518212,-0.752617765
12.89,3346.312314,41.87073282,-2002.589495,-0.018370575,0.137872154,5.006730226,-0.769143756,260.0432133,0.941559245,0.940856074,-0.746604371,-0.769143756,102065.4657,102019.9811,9.813429741,0.070493699,4.987907397,-0.772067658,21.73153404,-0.7521137
12.9,3348.912738,41.87698371,-2002.588661,-0.018357255,0.137582009,5.006876884,-0.767509271,260.0429555,0.941575217,0.940881848,-0.745020454,-0.767509271,102065.272,102021.6895,9.813429744,0.070344749,4.988069281,-0.770427149,21.73788916,-0.751611119
12.91,3351.513158,41.88322143,-2002.587828,-0.018343314,0.137292473,5.007021767,-0.765878468,260.042699,0.941590944,0.940907296,-0.743440077,-0.765878468,102065.0791,102023.3939,9.813429746,0.070196116,4.988230005,-0.768790334,21.74424748,-0.751110018
12.92,3354.113576,41.88944602,-2002.586996,-0.018328759,0.137003543,5.00716489,-0.764251337,260.0424437,0.941606429,0.940932423,-0.74186323,-0.764251337,102064.8873,102025.0944,9.813429749,0.070047801,4.988389573,-0.767157202,21.75060903,-0.750610395
12.93,3356.713992,41.8956575,-2002.586165,-0.018313597,0.136715218,5.007306265,-0.762627866,260.0421896,0.941621674,0.940957229,-0.740289903,-0.762627866,102064.6963,102026.791,9.813429751,0.069899802,4.988547993,-0.765527743,21.75697381,-0.750112245
12.94,3359.314405,41.90185591,-2002.585334,-0.018297837,0.136427498,5.007445907,-0.761008046,260.0419367,0.941636681,0.940981719,-0.738720087,-0.761008046,102064.5063,102028.4836,9.813429754,0.069752119,4.988705269,-0.763901946,21.76334184,-0.749615565
12.95,3361.914816,41.90804127,-2002.584504,-0.018281484,0.136140381,5.007583829,-0.759391866,260.041685,0.941651451,0.941005894,-0.737153771,-0.759391866,102064.3173,102030.1722,9.813429756,0.06960475,4.98886141,-0.7622798,21.76971312,-0.749120353
12.96,3364.515224,41.9142136,-2002.583674,-0.018264548,0.135853866,5.007720044,-0.757779316,260.0414346,0.941665987,0.941029756,-0.735590947,-0.757779316,102064.1292,102031.8569,9.813429759,0.069457697,4.989016421,-0.760661297,21.77608766,-0.748626604
12.97,3367.115629,41.92037293,-2002.582846,-0.018247034,0.135567951,5.007854566,-0.756170386,260.0411853,0.941680292,0.941053309,-0.734031604,-0.756170386,102063.942,102033.5376,9.813429762,0.069310956,4.989170307,-0.759046425,21.78246549,-0.748134317
12.98,3369.716033,41.9265193,-2002.582018,-0.01822895,0.135282635,5.007987409,-0.754565065,260.0409372,0.941694365,0.941076555,-0.732475734,-0.754565065,102063.7558,102035.2143,9.813429764,0.069164529,4.989323076,-0.757435174,21.7888466,-0.747643486
12.99,3372.316433,41.93265273,-2002.581191,-0.018210304,0.134997918,5.008118584,-0.752963344,260.0406903,0.941708211,0.941099497,-0.730923325,-0.752963344,102063.5705,102036.887,9.813429767,0.069018414,4.989474733,-0.755827534,21.79523101,-0.74715411
13,3374.916832,41.93877324,-2002.580365,-0.018191101,0.134713797,5.008248107,-0.751365212,260.0404446,0.941721831,0.941122135,-0.72937437,-0.751365212,102063.3861,102038.5556,9.813429769,0.06887261,4.989625285,-0.754223495,21.80161874,-0.746666184
13.01,3377.517228,41.94488086,-2002.57954,-0.01817135,0.134430272,5.008375989,-0.749770659,260.0402001,0.941735226,0.941144474,-0.727828859,-0.749770659,102063.2026,102040.2202,9.813429772,0.068727118,4.989774738,-0.752623048,21.80800979,-0.746179707
13.02,3380.117621,41.95097562,-2002.578716,-0.018151058,0.134147342,5.008502244,-0.748179675,260.0399568,0.941748399,0.941166516,-0.726286782,-0.748179675,102063.02,102041.8807,9.813429774,0.068581936,4.989923097,-0.751026181,21.81440417,-0.745694673
13.03,3382.718012,41.95705756,-2002.577892,-0.01813023,0.133865004,5.008626884,-0.746592251,260.0397146,0.941761351,0.941188263,-0.724748129,-0.746592251,102062.8384,102043.5372,9.813429777,0.068437063,4.990070369,-0.749432885,21.8208019,-0.745211081
13.04,3385.318401,41.96312668,-2002.57707,-0.018108875,0.133583259,5.008749923,-0.745008377,260.0394736,0.941774085,0.941209717,-0.723212892,-0.745008377,102062.6576,102045.1895,9.813429779,0.068292499,4.990216559,-0.74784315,21.82720298,-0.744728928
13.05,3387.918787,41.96918303,-2002.576249,-0.018086998,0.133302104,5.008871373,-0.743428041,260.0392338,0.941786602,0.94123088,-0.721681062,-0.743428041,102062.4778,102046.8378,9.813429782,0.068148243,4.990361675,-0.746256966,21.83360743,-0.744248209
13.06,3390.519171,41.97522662,-2002.575428,-0.018064607,0.133021539,5.008991247,-0.741851236,260.0389951,0.941798905,0.941251756,-0.720152628,-0.741851236,102062.2989,102048.482,9.813429784,0.068004294,4.990505721,-0.744674323,21.84001526,-0.743768922
13.07,3393.119553,41.98125749,-2002.574609,-0.018041708,0.132741562,5.009109557,-0.740277951,260.0387576,0.941810995,0.941272346,-0.718627583,-0.740277951,102062.1209,102050.122,9.813429787,0.067860653,4.990648704,-0.743095213,21.84642648,-0.743291065
13.08,3395.719932,41.98727565,-2002.573791,-0.018018308,0.132462172,5.009226317,-0.738708176,260.0385212,0.941822873,0.941292653,-0.717105916,-0.738708176,102061.9437,102051.7579,9.813429789,0.067717317,4.990790629,-0.741519623,21.8528411,-0.742814632
13.09,3398.320309,41.99328115,-2002.572973,-0.017994414,0.132183368,5.009341538,-0.737141902,260.038286,0.941834543,0.941312679,-0.715587618,-0.737141902,102061.7675,102053.3897,9.813429792,0.067574287,4.990931503,-0.739947546,21.85925913,-0.742339623
13.1,3400.920684,41.999274,-2002.572157,-0.017970031,0.131905148,5.009455233,-0.735579119,260.038052,0.941846005,0.941332426,-0.714072681,-0.735579119,102061.5921,102055.0173,9.813429794,0.067431562,4.991071331,-0.738378972,21.86568058,-0.741866033
13.11,3403.521056,42.00525423,-2002.571342,-0.017945167,0.131627512,5.009567414,-0.734019817,260.0378191,0.941857263,0.941351897,-0.712561096,-0.734019817,102061.4177,102056.6408,9.813429797,0.067289141,4.99121012,-0.73681389,21.87210547,-0.741393859
13.12,3406.121426,42.01122187,-2002.570528,-0.017919828,0.131350459,5.009678094,-0.732463986,260.0375873,0.941868316,0.941371094,-0.711052852,-0.732463986,102061.2441,102058.26,9.813429799,0.067147023,4.991347875,-0.735252291,21.87853381,-0.740923099
13.13,3408.721794,42.01717694,-2002.569716,-0.01789402,0.131073986,5.009787284,-0.730911619,260.0373567,0.941879168,0.941390019,-0.709547943,-0.730911619,102061.0714,102059.8751,9.813429802,0.067005209,4.991484602,-0.733694166,21.88496559,-0.740453749
13.14,3411.32216,42.02311947,-2002.568904,-0.017867749,0.130798093,5.009894997,-0.729362704,260.0371271,0.941889819,0.941408674,-0.708046358,-0.729362704,102060.8995,102061.486,9.813429804,0.066863696,4.991620307,-0.732139506,21.89140085,-0.739985806
13.15,3413.922523,42.02904949,-2002.568094,-0.017841023,0.130522779,5.010001245,-0.727817232,260.0368988,0.941900272,0.941427062,-0.706548088,-0.727817232,102060.7286,102063.0926,9.813429807,0.066722485,4.991754995,-0.7305883,21.89783958,-0.739519268
13.16,3416.522884,42.03496703,-2002.567285,-0.017813846,0.130248042,5.010106039,-0.726275194,260.0366715,0.941910529,0.941445185,-0.705053126,-0.726275194,102060.5585,102064.6951,9.813429809,0.066581574,4.991888673,-0.729040539,21.90428181,-0.739054131
13.17,3419.123243,42.0408721,-2002.566477,-0.017786226,0.129973882,5.010209392,-0.724736581,260.0364453,0.941920592,0.941463045,-0.703561461,-0.724736581,102060.3893,102066.2933,9.813429812,0.066440964,4.992021346,-0.727496214,21.91072753,-0.738590392
13.18,3421.723599,42.04676473,-2002.56567,-0.017758168,0.129700297,5.010311316,-0.723201384,260.0362203,0.941930461,0.941480644,-0.702073086,-0.723201384,102060.2209,102067.8873,9.813429814,0.066300653,4.992153019,-0.725955316,21.91717676,-0.738128049
13.19,3424.323954,42.05264496,-2002.564865,-0.017729679,0.129427285,5.010411821,-0.721669592,260.0359964,0.941940139,0.941497985,-0.700587991,-0.721669592,102060.0534,102069.4771,9.813429817,0.066160641,4.992283699,-0.724417835,21.92362951,-0.737667098
13.2,3426.924306,42.0585128,-2002.564061,-0.017700764,0.129154846,5.01051092,-0.720141197,260.0357736,0.941949628,0.941515069,-0.699106167,-0.720141197,102059.8867,102071.0625,9.813429819,0.066020927,4.992413391,-0.722883763,21.9300858,-0.737207537
13.21,3429.524656,42.06436829,-2002.563258,-0.017671429,0.128882979,5.010608625,-0.71861619,260.0355519,0.941958929,0.941531899,-0.697627607,-0.71861619,102059.7209,102072.6438,9.813429822,0.06588151,4.992542101,-0.721353089,21.93654563,-0.736749362
13.22,3432.125003,42.07021145,-2002.562457,-0.017641681,0.128611682,5.010704946,-0.717094561,260.0353313,0.941968043,0.941548477,-0.696152302,-0.717094561,102059.556,102074.2207,9.813429824,0.065742391,4.992669834,-0.719825804,21.94300901,-0.736292571
13.23,3434.725349,42.0760423,-2002.561657,-0.017611525,0.128340954,5.010799895,-0.715576302,260.0351117,0.941976974,0.941564804,-0.694680242,-0.715576302,102059.3919,102075.7934,9.813429827,0.065603568,4.992796596,-0.718301901,21.94947596,-0.73583716
13.24,3437.325692,42.08186088,-2002.560858,-0.017580967,0.128070795,5.010893484,-0.714061403,260.0348933,0.941985722,0.941580884,-0.69321142,-0.714061403,102059.2286,102077.3618,9.813429829,0.06546504,4.992922393,-0.716781369,21.95594648,-0.735383128
13.25,3439.926033,42.0876672,-2002.560061,-0.017550013,0.127801202,5.010985724,-0.712549855,260.034676,0.941994288,0.941596718,-0.691745826,-0.712549855,102059.0662,102078.9258,9.813429832,0.065326807,4.99304723,-0.715264199,21.96242059,-0.73493047
13.26,3442.526373,42.09346129,-2002.559265,-0.017518668,0.127532174,5.011076626,-0.71104165,260.0344597,0.942002676,0.941612308,-0.690283452,-0.71104165,102058.9046,102080.4856,9.813429834,0.065188868,4.993171112,-0.713750382,21.9688983,-0.734479184
13.27,3445.126709,42.09924318,-2002.558471,-0.017486938,0.127263711,5.011166201,-0.709536777,260.0342445,0.942010885,0.941627657,-0.688824291,-0.709536777,102058.7438,102082.0411,9.813429837,0.065051223,4.993294046,-0.71223991,21.97537961,-0.734029267
13.28,3447.727044,42.1050129,-2002.557678,-0.017454829,0.126995812,5.011254461,-0.708035229,260.0340304,0.942018919,0.941642766,-0.687368333,-0.708035229,102058.5839,102083.5922,9.813429839,0.064913871,4.993416036,-0.710732773,21.98186454,-0.733580717
13.29,3450.327377,42.11077046,-2002.556887,-0.017422347,0.126728474,5.011341416,-0.706536997,260.0338174,0.942026778,0.941657637,-0.68591557,-0.706536997,102058.4248,102085.139,9.813429841,0.064776812,4.993537089,-0.709228963,21.98835311,-0.73313353
13.3,3452.927708,42.11651591,-2002.556097,-0.017389496,0.126461698,5.011427077,-0.705042071,260.0336054,0.942034465,0.941672273,-0.684465993,-0.705042071,102058.2665,102086.6815,9.813429844,0.064640044,4.993657209,-0.707728471,21.99484531,-0.732687704
13.31,3455.528036,42.12224925,-2002.555308,-0.017356283,0.126195481,5.011511455,-0.703550443,260.0333945,0.94204198,0.941686675,-0.683019595,-0.703550443,102058.1091,102088.2197,9.813429846,0.064503567,4.993776401,-0.706231287,22.00134116,-0.732243236
13.32,3458.128363,42.12797051,-2002.554521,-0.017322713,0.125929823,5.011594562,-0.702062104,260.0331847,0.942049325,0.941700846,-0.681576367,-0.702062104,102057.9524,102089.7535,9.813429849,0.06436738,4.993894673,-0.704737403,22.00784067,-0.731800122
13.33,3460.728687,42.13367973,-2002.553736,-0.017288791,0.125664723,5.011676407,-0.700577045,260.0329759,0.942056503,0.941714787,-0.6801363,-0.700577045,102057.7966,102091.2829,9.813429851,0.064231483,4.994012028,-0.703246811,22.01434385,-0.731358361
13.34,3463.32901,42.13937693,-2002.552952,-0.017254523,0.125400179,5.011757002,-0.699095258,260.0327681,0.942063514,0.9417285,-0.678699388,-0.699095258,102057.6416,102092.808,9.813429854,0.064095876,4.994128472,-0.701759501,22.02085072,-0.73091795
13.35,3465.92933,42.14506212,-2002.55217,-0.017219913,0.12513619,5.011836356,-0.697616733,260.0325614,0.94207036,0.941741988,-0.67726562,-0.697616733,102057.4873,102094.3287,9.813429856,0.063960557,4.99424401,-0.700275465,22.02736128,-0.730478885
13.36,3468.529648,42.15073535,-2002.551389,-0.017184968,0.124872755,5.011914481,-0.696141463,260.0323558,0.942077042,0.941755253,-0.67583499,-0.696141463,102057.3339,102095.845,9.813429858,0.063825526,4.994358648,-0.698794694,22.03387554,-0.730041164
13.37,3471.129964,42.15639663,-2002.55061,-0.017149692,0.124609873,5.011991388,-0.694669439,260.0321512,0.942083563,0.941768295,-0.674407489,-0.694669439,102057.1813,102097.357,9.813429861,0.063690782,4.994472392,-0.69731718,22.04039351,-0.729604784
13.38,3473.730279,42.16204598,-2002.549832,-0.01711409,0.124347543,5.012067085,-0.693200652,260.0319476,0.942089924,0.941781118,-0.672983109,-0.693200652,102057.0295,102098.8646,9.813429863,0.063556324,4.994585245,-0.695842914,22.04691521,-0.729169743
13.39,3476.330591,42.16768344,-2002.549056,-0.017078168,0.124085763,5.012141585,-0.691735093,260.031745,0.942096126,0.941793723,-0.671561842,-0.691735093,102056.8785,102100.3678,9.813429866,0.063422153,4.994697214,-0.694371887,22.05344065,-0.728736037
13.4,3478.930901,42.17330902,-2002.548282,-0.017041931,0.123824533,5.012214896,-0.690272755,260.0315435,0.94210217,0.941806112,-0.67014368,-0.690272755,102056.7282,102101.8666,9.813429868,0.063288267,4.994808304,-0.692904092,22.05996983,-0.728303665
13.41,3481.531209,42.17892276,-2002.54751,-0.017005384,0.123563851,5.01228703,-0.688813628,260.031343,0.942108059,0.941818287,-0.668728615,-0.688813628,102056.5788,102103.361,9.81342987,0.063154666,4.99491852,-0.691439518,22.06650276,-0.727872623
13.42,3484.131516,42.18452467,-2002.546739,-0.016968532,0.123303717,5.012357996,-0.687357704,260.0311436,0.942113793,0.94183025,-0.667316638,-0.687357704,102056.4301,102104.851,9.813429873,0.063021349,4.995027866,-0.689978159,22.07303946,-0.727442909
13.43,3486.73182,42.19011479,-2002.545969,-0.016931379,0.123044128,5.012427805,-0.685904975,260.0309451,0.942119375,0.941842002,-0.665907743,-0.685904975,102056.2822,102106.3366,9.813429875,0.062888316,4.995136349,-0.688520005,22.07957994,-0.727014519
13.44,3489.332122,42.19569313,-2002.545202,-0.016893931,0.122785085,5.012496466,-0.684455433,260.0307477,0.942124805,0.941853546,-0.664501921,-0.684455433,102056.1351,102107.8177,9.813429877,0.062755565,4.995243974,-0.687065049,22.08612421,-0.726587452
13.45,3491.932423,42.20125972,-2002.544436,-0.016856193,0.122526585,5.012563989,-0.683009068,260.0305512,0.942130086,0.941864883,-0.663099164,-0.683009068,102055.9888,102109.2945,9.81342988,0.062623097,4.995350745,-0.685613281,22.09267227,-0.726161705
13.46,3494.532721,42.2068146,-2002.543672,-0.016818168,0.122268628,5.012630385,-0.681565874,260.0303558,0.942135218,0.941876016,-0.661699465,-0.681565874,102055.8432,102110.7668,9.813429882,0.06249091,4.995456667,-0.684164695,22.09922414,-0.725737274
13.47,3497.133018,42.21235777,-2002.542909,-0.016779863,0.122011213,5.012695663,-0.680125841,260.0301614,0.942140203,0.941886945,-0.660302815,-0.680125841,102055.6984,102112.2348,9.813429884,0.062359004,4.995561747,-0.68271928,22.10577983,-0.725314158
13.48,3499.733312,42.21788927,-2002.542149,-0.016741282,0.121754338,5.012759833,-0.678688962,260.0299679,0.942145042,0.941897673,-0.658909207,-0.678688962,102055.5544,102113.6982,9.813429887,0.062227379,4.995665988,-0.68127703,22.11233934,-0.724892354
13.49,3502.333605,42.22340911,-2002.54139,-0.01670243,0.121498002,5.012822904,-0.677255228,260.0297755,0.942149738,0.941908202,-0.657518634,-0.677255228,102055.4111,102115.1573,9.813429889,0.062096034,4.995769395,-0.679837935,22.1189027,-0.724471859
13.5,3504.933896,42.22891734,-2002.540633,-0.01666331,0.121242204,5.012884887,-0.675824631,260.029584,0.94215429,0.941918533,-0.656131086,-0.675824631,102055.2686,102116.6119,9.813429892,0.061964968,4.995871975,-0.678401988,22.12546991,-0.724052671
13.51,3507.534185,42.23441396,-2002.539877,-0.016623929,0.120986944,5.012945791,-0.674397163,260.0293936,0.942158702,0.941928669,-0.654746558,-0.674397163,102055.1269,102118.0621,9.813429894,0.06183418,4.995973731,-0.676969181,22.13204097,-0.723634786
13.52,3510.134472,42.239899,-2002.539124,-0.016584289,0.120732219,5.013005625,-0.672972815,260.0292041,0.942162973,0.94193861,-0.65336504,-0.672972815,102054.9858,102119.5079,9.813429896,0.06170367,4.996074669,-0.675539505,22.1386159,-0.723218203
13.53,3512.734757,42.2453725,-2002.538372,-0.016544397,0.12047803,5.013064398,-0.671551581,260.0290156,0.942167106,0.941948359,-0.651986526,-0.671551581,102054.8456,102120.9492,9.813429898,0.061573438,4.996174793,-0.674112953,22.14519472,-0.722802919
13.54,3515.335041,42.25083446,-2002.537622,-0.016504256,0.120224374,5.013122121,-0.670133451,260.0288281,0.942171101,0.941957917,-0.650611007,-0.670133451,102054.7061,102122.386,9.813429901,0.061443483,4.996274109,-0.672689516,22.15177742,-0.722388931
